;Year_Birth;Education;Marital_Status;Income;Dt_Customer;Recency;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;AcceptedCmp1;AcceptedCmp2;Complain;Response;Expenditure;Household Size;year_birth_check;Is_Parent
1688;Generation X;Graduation;Single;58350.0;541;5;6.20050917404269;3.258096538021482;5.327876168789581;4.7535901911063645;4.382026634673881;4.382026634673881;1.3862943611198906;2.0794415416798357;1.0986122886681098;12;1.791759469228055;no;no;no;no;no;no;no;1001;2;1060;no
1689;Millennials;Graduation;Single;81217.0;345;77;6.20050917404269;4.248495242049359;5.780743515792329;4.983606621708336;3.6888794541139363;4.430816798843313;0.0;1.0986122886681098;1.9459101490553132;11;0.0;no;no;no;no;no;no;no;1157;1;380;yes
1690;The Baby Boomer Generation;Graduation;Single;49090.0;345;45;6.202535517187923;1.6094379124341003;4.406719247264253;1.9459101490553132;0.0;4.605170185988092;1.0986122886681098;1.9459101490553132;0.6931471805599453;9;1.9459101490553132;no;no;no;no;no;no;no;688;2;749;no
1691;Millennials;Master;Divorced;61787.0;358;71;6.431331081933479;4.290459441148391;6.025865973825314;4.356708826689592;3.871201010907891;4.442651256490317;0.0;2.0794415416798357;1.3862943611198906;6;1.6094379124341003;no;no;no;no;no;no;no;1319;1;380;yes
1692;Millennials;PhD;Married;18169.0;495;40;2.1972245773362196;0.0;1.6094379124341003;0.0;0.0;1.9459101490553132;0.0;0.0;0.0;2;2.0794415416798357;no;no;no;no;no;no;no;21;3;380;no
1693;Millennials;2nd_Cycle;Single;24336.0;671;82;0.0;1.791759469228055;0.6931471805599453;2.0794415416798357;0.6931471805599453;2.4849066497880004;0.0;0.0;0.0;2;1.9459101490553132;no;no;no;no;no;no;no;31;2;380;no
1694;Millennials;Graduation;Married;18222.0;545;70;2.4849066497880004;1.3862943611198906;2.9444389791664403;2.4849066497880004;1.791759469228055;2.6390573296152584;0.0;0.6931471805599453;0.0;3;2.0794415416798357;no;no;no;no;no;no;no;67;2;380;yes
1695;The Baby Boomer Generation;Graduation;Divorced;62335.0;402;87;5.493061443340548;4.875197323201151;5.37989735354046;4.442651256490317;1.791759469228055;3.258096538021482;0.6931471805599453;1.0986122886681098;1.0986122886681098;13;0.6931471805599453;no;no;no;no;no;no;no;708;2;749;no
1696;Generation X;2nd_Cycle;Together;42033.0;648;95;2.3978952727983707;0.0;1.3862943611198906;0.6931471805599453;0.0;1.9459101490553132;0.0;0.0;0.0;2;1.9459101490553132;no;no;no;no;no;no;no;25;4;1060;no
1697;Millennials;PhD;Married;86580.0;487;72;6.2766434893416445;3.044522437723423;4.844187086458591;3.258096538021482;2.995732273553991;2.995732273553991;0.0;1.3862943611198906;0.6931471805599453;5;0.0;no;no;yes;no;no;no;no;746;2;380;yes
1698;The Baby Boomer Generation;PhD;Divorced;41437.0;645;5;3.367295829986474;0.0;0.6931471805599453;0.0;0.0;0.0;0.0;0.0;0.0;3;1.9459101490553132;no;no;no;no;no;no;no;32;3;749;no
1699;The Baby Boomer Generation;Master;Widow;73705.0;116;86;6.416732282512326;4.51085950651685;6.253828811575473;5.552959584921617;4.672828834461906;4.672828834461906;0.6931471805599453;2.1972245773362196;1.791759469228055;8;1.6094379124341003;no;no;no;no;no;no;no;1695;3;749;no
1700;Generation X;Graduation;Married;61064.0;667;80;5.958424693029782;4.836281906951478;5.834810737062605;0.0;3.8066624897703196;5.19295685089021;1.6094379124341003;2.0794415416798357;1.3862943611198906;11;1.791759469228055;no;no;no;no;no;no;no;1080;3;1060;no
1701;The Baby Boomer Generation;Master;Married;38452.0;91;62;4.02535169073515;0.0;2.6390573296152584;0.0;0.0;0.6931471805599453;1.0986122886681098;1.0986122886681098;0.0;3;1.9459101490553132;no;no;no;no;no;no;no;72;4;749;no
1702;Millennials;Graduation;Single;18358.0;221;49;1.791759469228055;2.0794415416798357;2.9444389791664403;2.772588722239781;1.3862943611198906;1.3862943611198906;1.0986122886681098;1.0986122886681098;0.0;4;1.9459101490553132;no;no;no;no;no;no;no;57;2;380;no
1703;Generation X;PhD;Together;55012.0;100;85;6.366470447731438;0.0;4.174387269895637;0.0;0.0;2.5649493574615367;1.791759469228055;2.0794415416798357;0.6931471805599453;9;1.6094379124341003;no;no;no;no;no;no;no;660;3;1060;no
1704;Generation X;Basic;Together;9722.0;635;7;1.791759469228055;2.833213344056216;2.772588722239781;1.791759469228055;2.772588722239781;3.7376696182833684;1.3862943611198906;1.0986122886681098;0.0;3;2.0794415416798357;no;no;no;no;no;no;yes;103;3;1060;no
1705;Millennials;PhD;Married;38175.0;279;6;4.248495242049359;1.791759469228055;4.23410650459726;0.6931471805599453;1.0986122886681098;1.0986122886681098;1.0986122886681098;1.0986122886681098;0.0;4;1.9459101490553132;no;no;no;no;no;no;no;153;3;380;no
1706;The Baby Boomer Generation;Master;Together;58656.0;647;25;6.8690144506657065;2.4849066497880004;5.267858159063328;2.772588722239781;3.1780538303479458;2.4849066497880004;1.3862943611198906;1.9459101490553132;2.0794415416798357;13;1.791759469228055;no;no;yes;no;no;no;no;1220;3;749;no
1707;Generation X;Graduation;Together;52117.0;682;55;4.718498871295094;2.302585092994046;4.672828834461906;3.4011973816621555;0.0;2.995732273553991;0.6931471805599453;1.6094379124341003;0.6931471805599453;4;1.9459101490553132;no;no;no;no;no;no;no;279;3;1060;no
1708;Generation X;Graduation;Married;64813.0;178;81;5.680172609017068;0.0;4.820281565605037;5.187385805840755;4.574710978503383;3.9512437185814275;0.0;1.9459101490553132;0.6931471805599453;10;1.6094379124341003;no;no;no;no;no;no;no;745;3;1060;no
1709;Generation X;PhD;Married;54222.0;120;98;5.293304824724492;2.4849066497880004;3.4339872044851463;1.0986122886681098;2.4849066497880004;1.9459101490553132;0.0;1.0986122886681098;1.0986122886681098;5;1.0986122886681098;no;no;no;no;no;no;no;264;3;1060;no
1710;Millennials;Graduation;Married;83512.0;12;31;6.966024187106113;4.110873864173311;6.727431724850855;4.382026634673881;2.995732273553991;4.61512051684126;0.0;1.3862943611198906;1.9459101490553132;10;0.0;yes;no;yes;yes;yes;no;yes;2157;2;380;yes
1711;The Baby Boomer Generation;Master;Married;77520.0;305;30;6.84587987526405;3.784189633918261;5.981414211254481;0.0;4.477336814478207;4.060443010546419;0.0;2.0794415416798357;1.9459101490553132;7;1.3862943611198906;yes;no;yes;yes;no;no;yes;1526;3;749;no
1712;Generation X;Graduation;Together;41154.0;446;98;3.784189633918261;0.6931471805599453;2.3978952727983707;0.6931471805599453;1.0986122886681098;1.9459101490553132;0.0;0.0;0.0;4;1.6094379124341003;no;no;no;no;no;no;no;69;3;1060;no
1713;Generation X;Graduation;Married;80398.0;596;92;5.834810737062605;3.9318256327243257;6.841615476477592;5.332718793265369;3.5553480614894135;3.258096538021482;0.0;1.6094379124341003;2.0794415416798357;12;1.0986122886681098;no;no;yes;no;no;no;no;1597;2;1060;yes
1714;Millennials;Basic;Single;18746.0;31;41;0.6931471805599453;2.302585092994046;2.3978952727983707;2.4849066497880004;2.1972245773362196;2.995732273553991;0.6931471805599453;1.0986122886681098;0.0;3;1.791759469228055;no;no;no;no;no;no;no;64;2;380;no
1715;Millennials;Graduation;Together;35196.0;593;68;4.31748811353631;2.4849066497880004;4.948759890378168;3.7612001156935624;3.6635616461296463;5.231108616854587;1.791759469228055;1.791759469228055;0.0;5;2.0794415416798357;no;no;no;no;no;no;no;497;3;380;no
1716;The Baby Boomer Generation;Graduation;Single;60230.0;405;78;6.253828811575473;2.995732273553991;5.905361848054571;3.6635616461296463;4.394449154672439;3.6888794541139363;0.6931471805599453;1.791759469228055;1.0986122886681098;6;1.6094379124341003;no;no;no;no;no;no;no;1067;2;749;no
1717;Generation X;Graduation;Married;22108.0;52;46;1.6094379124341003;1.0986122886681098;2.1972245773362196;1.791759469228055;0.6931471805599453;1.791759469228055;0.6931471805599453;0.6931471805599453;0.0;3;1.9459101490553132;no;no;no;no;no;no;no;31;4;1060;no
1718;Generation X;Graduation;Together;44392.0;297;71;4.465908118654584;1.6094379124341003;4.2626798770413155;1.9459101490553132;2.4849066497880004;3.367295829986474;1.6094379124341003;1.3862943611198906;0.0;4;1.9459101490553132;no;no;no;no;no;no;no;211;4;1060;no
1719;Generation X;PhD;Married;55424.0;581;6;6.135564891081739;4.110873864173311;5.214935757608986;2.302585092994046;3.970291913552122;4.672828834461906;1.3862943611198906;1.9459101490553132;1.6094379124341003;9;1.791759469228055;yes;no;no;no;no;no;yes;877;3;1060;no
1720;Generation X;Graduation;Married;17688.0;532;82;0.6931471805599453;0.6931471805599453;0.0;1.0986122886681098;0.0;0.6931471805599453;0.0;0.0;0.0;2;2.0794415416798357;no;no;no;no;no;yes;no;11;3;1060;no
1721;Millennials;PhD;Married;92491.0;424;71;6.88653164253051;3.784189633918261;6.840546529288687;3.367295829986474;3.2188758248682006;3.091042453358316;0.0;1.9459101490553132;1.6094379124341003;12;1.0986122886681098;no;yes;yes;yes;no;no;yes;2034;2;380;yes
1722;Millennials;Graduation;Single;90273.0;197;32;6.556778356158042;4.859812404361672;6.748759547491679;4.787491742782046;4.30406509320417;4.709530201312334;0.0;1.6094379124341003;1.791759469228055;7;0.6931471805599453;no;yes;yes;yes;no;no;yes;1991;1;380;yes
1723;The Baby Boomer Generation;PhD;Widow;82571.0;88;28;6.7580945044277305;3.4339872044851463;6.324358962381311;4.127134385045092;4.553876891600541;4.3694478524670215;0.0;1.791759469228055;1.6094379124341003;13;0.6931471805599453;no;no;yes;no;no;no;no;1686;1;749;yes
1724;Millennials;PhD;Single;38513.0;152;20;5.147494476813453;1.0986122886681098;4.74493212836325;2.772588722239781;0.0;2.8903717578961645;1.6094379124341003;1.791759469228055;0.0;5;2.0794415416798357;no;no;no;no;no;no;yes;324;2;380;no
1725;Generation X;Master;Single;16653.0;72;10;1.6094379124341003;1.9459101490553132;3.4339872044851463;2.70805020110221;1.3862943611198906;1.9459101490553132;1.0986122886681098;0.6931471805599453;0.0;3;1.791759469228055;no;no;no;no;no;no;yes;69;2;1060;no
1726;The Baby Boomer Generation;Graduation;Together;42586.0;608;7;5.267858159063328;0.6931471805599453;4.02535169073515;0.0;0.0;0.0;1.6094379124341003;1.3862943611198906;0.0;6;2.0794415416798357;no;no;no;no;no;no;yes;252;4;749;no
1727;Generation X;Basic;Single;23529.0;538;67;2.1972245773362196;1.9459101490553132;2.5649493574615367;1.0986122886681098;0.6931471805599453;2.995732273553991;0.0;0.0;0.0;2;1.791759469228055;no;no;no;no;no;no;no;54;2;1060;no
1728;The Baby Boomer Generation;Master;Together;74881.0;478;48;6.22455842927536;4.276666119016055;5.598421958998375;3.58351893845611;3.295836866004329;3.9889840465642745;1.3862943611198906;2.1972245773362196;0.6931471805599453;12;1.6094379124341003;no;no;no;no;no;no;no;964;4;749;no
1729;The Baby Boomer Generation;Graduation;Married;71107.0;497;61;6.278521424165844;2.302585092994046;5.37989735354046;5.288267030694535;5.159055299214529;5.272999558563747;0.6931471805599453;1.9459101490553132;1.791759469228055;13;1.3862943611198906;no;no;no;no;no;no;no;1327;3;749;no
1730;The Baby Boomer Generation;PhD;Together;46910.0;98;36;3.871201010907891;0.0;2.6390573296152584;0.0;0.0;1.791759469228055;0.6931471805599453;0.6931471805599453;0.0;3;1.791759469228055;no;no;no;no;no;no;no;68;4;749;no
1731;The Baby Boomer Generation;Graduation;Married;18690.0;548;77;1.791759469228055;0.0;1.9459101490553132;3.1354942159291497;1.3862943611198906;2.9444389791664403;0.0;0.0;0.0;2;2.0794415416798357;no;no;no;no;no;no;no;60;2;749;yes
1732;The Baby Boomer Generation;Graduation;Divorced;37244.0;428;90;2.8903717578961645;0.6931471805599453;2.302585092994046;0.0;0.0;3.2188758248682006;0.0;0.0;0.0;2;1.9459101490553132;yes;no;no;no;no;no;no;55;3;749;no
1733;Generation X;Graduation;Together;82427.0;109;35;6.1779441140506;4.990432586778736;6.2324480165505225;4.6443908991413725;4.672828834461906;4.672828834461906;0.0;1.0986122886681098;1.6094379124341003;12;0.0;no;no;yes;no;no;no;no;1456;2;1060;yes
1734;The Baby Boomer Generation;2nd_Cycle;Single;75342.0;419;38;5.318119993844216;4.574710978503383;4.574710978503383;3.044522437723423;4.770684624465665;3.258096538021482;0.0;1.6094379124341003;0.6931471805599453;10;1.3862943611198906;no;no;no;no;no;no;no;563;2;749;no
1735;The Baby Boomer Generation;Graduation;Divorced;70044.0;496;46;6.9782137426306985;0.0;5.521460917862246;5.030437921392435;2.6390573296152584;2.6390573296152584;1.3862943611198906;1.9459101490553132;2.302585092994046;5;1.6094379124341003;no;no;no;no;no;no;no;1504;2;749;no
1736;Generation X;Graduation;Single;79146.0;66;33;5.501258210544727;2.772588722239781;5.407171771460119;3.044522437723423;3.7612001156935624;2.772588722239781;0.6931471805599453;2.0794415416798357;0.0;8;1.791759469228055;no;no;no;no;no;no;no;564;3;1060;no
1737;The Baby Boomer Generation;Graduation;Married;77437.0;215;70;6.327936783729195;3.044522437723423;6.091309882077698;3.367295829986474;3.784189633918261;3.367295829986474;0.0;1.3862943611198906;1.6094379124341003;13;0.0;no;no;yes;no;no;no;no;1125;2;749;yes
1738;The Baby Boomer Generation;Graduation;Married;54984.0;36;51;5.153291594497779;2.5649493574615367;4.875197323201151;3.4657359027997265;1.0986122886681098;1.791759469228055;1.3862943611198906;1.791759469228055;0.0;6;1.9459101490553132;no;no;no;yes;no;no;no;358;3;749;no
1739;Generation X;PhD;Married;42403.0;200;18;3.091042453358316;0.0;2.3978952727983707;0.0;1.6094379124341003;1.0986122886681098;0.0;0.0;0.0;3;2.0794415416798357;no;no;no;no;no;no;no;42;3;1060;no
1740;The Baby Boomer Generation;Graduation;Together;55761.0;66;97;4.912654885736052;0.0;2.4849066497880004;0.0;1.0986122886681098;3.4657359027997265;0.6931471805599453;1.3862943611198906;0.0;3;1.791759469228055;no;yes;no;no;no;no;no;184;3;749;no
1741;Millennials;Graduation;Together;37292.0;437;32;5.616771097666572;0.0;4.454347296253507;2.302585092994046;3.1354942159291497;4.189654742026425;1.6094379124341003;1.791759469228055;1.0986122886681098;5;2.0794415416798357;no;no;no;no;no;no;no;460;3;380;no
1742;The Silent Generation;PhD;Single;45576.0;32;9;4.02535169073515;2.9444389791664403;3.367295829986474;0.6931471805599453;2.6390573296152584;3.2188758248682006;0.0;1.0986122886681098;0.0;3;2.0794415416798357;no;no;no;no;no;no;yes;145;1;23;yes
1743;The Baby Boomer Generation;Graduation;Together;70321.0;529;6;5.713732805509369;3.1354942159291497;6.621405651764134;4.406719247264253;3.258096538021482;5.25227342804663;0.0;1.791759469228055;1.6094379124341003;13;1.3862943611198906;no;no;no;no;no;no;yes;1376;2;749;yes
1744;Generation X;PhD;Divorced;58086.0;525;80;6.56244409369372;1.9459101490553132;4.127134385045092;0.0;0.0;2.70805020110221;0.6931471805599453;2.3978952727983707;1.0986122886681098;7;2.0794415416798357;no;no;no;no;no;no;no;792;2;1060;no
1745;The Baby Boomer Generation;Graduation;Married;81795.0;611;74;5.780743515792329;4.882801922586371;6.541029999189903;3.295836866004329;4.770684624465665;4.477336814478207;0.0;1.3862943611198906;2.3978952727983707;7;0.6931471805599453;no;no;no;no;no;no;no;1382;2;749;yes
1746;The Baby Boomer Generation;Basic;Together;28389.0;586;49;0.0;1.6094379124341003;1.0986122886681098;1.9459101490553132;1.3862943611198906;2.0794415416798357;0.0;0.0;0.0;2;1.9459101490553132;no;no;no;no;no;no;no;28;2;749;yes
1747;The Baby Boomer Generation;Master;Married;66835.0;274;21;6.429719478039138;3.258096538021482;5.272999558563747;3.5263605246161616;2.833213344056216;4.948759890378168;0.0;1.791759469228055;1.3862943611198906;13;0.6931471805599453;no;no;no;no;no;no;no;1033;2;749;yes
1748;Generation X;Graduation;Divorced;69901.0;396;95;5.7430031878094825;3.044522437723423;5.327876168789581;4.624972813284271;4.5217885770490405;5.003946305945459;1.0986122886681098;1.9459101490553132;1.0986122886681098;10;1.6094379124341003;no;no;no;no;no;no;no;882;2;1060;no
1749;The Baby Boomer Generation;PhD;Married;80360.0;483;56;7.30854279753919;4.454347296253507;6.118097198041348;4.718498871295094;3.7612001156935624;3.7612001156935624;0.6931471805599453;1.3862943611198906;1.3862943611198906;5;0.6931471805599453;no;yes;yes;yes;no;no;no;2231;2;749;yes
1750;The Baby Boomer Generation;PhD;Together;63342.0;621;48;6.822197390620491;3.044522437723423;4.770684624465665;2.5649493574615367;2.302585092994046;3.044522437723423;1.0986122886681098;2.0794415416798357;1.0986122886681098;5;1.791759469228055;no;yes;no;no;no;no;yes;1101;3;749;no
1751;Generation X;Graduation;Married;44989.0;655;26;4.584967478670572;0.0;4.663439094112067;3.8918202981106265;2.302585092994046;4.663439094112067;1.6094379124341003;1.6094379124341003;0.0;5;1.791759469228055;no;no;no;no;no;no;no;369;3;1060;no
1752;Generation X;2nd_Cycle;Single;31859.0;122;3;1.0986122886681098;1.3862943611198906;1.9459101490553132;2.70805020110221;2.0794415416798357;2.3978952727983707;0.0;0.0;0.0;3;1.9459101490553132;no;no;no;no;no;no;no;48;2;1060;no
1753;The Baby Boomer Generation;PhD;Widow;51569.0;502;39;5.940171252720432;0.0;3.8501476017100584;1.791759469228055;0.0;3.5263605246161616;1.3862943611198906;1.9459101490553132;0.0;7;2.0794415416798357;no;yes;no;no;no;no;yes;467;2;749;no
1754;Generation X;Graduation;Widow;30372.0;551;33;2.70805020110221;0.0;2.4849066497880004;1.9459101490553132;1.0986122886681098;1.9459101490553132;1.0986122886681098;0.6931471805599453;0.0;3;1.9459101490553132;no;no;no;no;no;no;no;44;3;1060;no
1755;Generation X;Basic;Single;16014.0;469;42;1.0986122886681098;2.1972245773362196;1.3862943611198906;1.9459101490553132;2.0794415416798357;1.9459101490553132;1.3862943611198906;0.0;0.0;4;1.0986122886681098;no;no;no;no;no;no;no;38;3;1060;no
1756;Generation X;Graduation;Married;41120.0;235;80;3.1780538303479458;0.6931471805599453;3.1354942159291497;0.0;2.0794415416798357;3.1780538303479458;1.0986122886681098;0.6931471805599453;0.0;3;1.791759469228055;no;no;no;no;no;no;no;81;4;1060;no
1757;Generation X;Master;Single;39763.0;329;9;4.382026634673881;0.0;4.0943445622221;1.3862943611198906;1.791759469228055;2.772588722239781;0.6931471805599453;1.6094379124341003;0.0;2;2.1972245773362196;no;no;no;no;no;no;yes;167;2;1060;no
1758;The Baby Boomer Generation;PhD;Married;38725.0;50;52;3.4339872044851463;0.0;1.791759469228055;0.6931471805599453;0.0;1.6094379124341003;0.6931471805599453;0.0;0.0;4;1.3862943611198906;no;no;no;no;no;no;no;45;4;749;no
1759;Generation X;Graduation;Married;77981.0;399;78;4.927253685157205;4.787491742782046;5.318119993844216;2.772588722239781;4.836281906951478;4.0943445622221;1.0986122886681098;1.9459101490553132;1.3862943611198906;7;1.6094379124341003;no;no;no;no;no;no;no;664;3;1060;no
1760;The Baby Boomer Generation;2nd_Cycle;Married;62905.0;292;68;5.111987788356544;4.31748811353631;4.564348191467836;4.77912349311153;4.672828834461906;4.07753744390572;1.0986122886681098;1.9459101490553132;0.6931471805599453;8;1.3862943611198906;no;no;no;no;no;no;no;622;3;749;no
1761;Generation X;2nd_Cycle;Divorced;13533.0;476;45;2.4849066497880004;1.0986122886681098;2.0794415416798357;2.0794415416798357;0.0;2.833213344056216;0.6931471805599453;0.6931471805599453;0.0;3;1.9459101490553132;no;no;no;no;no;no;no;48;2;1060;no
1762;Generation X;Graduation;Together;59481.0;249;47;5.181783550292085;1.0986122886681098;4.442651256490317;4.2626798770413155;4.189654742026425;4.060443010546419;0.6931471805599453;1.0986122886681098;1.0986122886681098;8;0.6931471805599453;no;no;no;no;no;no;no;461;3;1060;no
